Client id,Invoice number,Payment due,Payment due date,Payment date1,Payment paid1,Latency1
 5156900,56304,1084,29.9.2017
 5156900,11543,2056,30.10.2017
 5156900,103602,-486,29.11.2017
 5156900,56080,398,29.6.2017
 5156900,56258,835,29.9.2017
 5156900,27929,-360,29.9.2017
 5156900,56344,1044,30.10.2017
 5156900,11632,-25.14,29.11.2017
5156900,11290,19372,29.8.2017,31.10.2017,19372,63
5156900,56203,922,29.8.2017,31.10.2017,922,63
 5156900,103509,-1151,29.9.2017
 5156900,56270,9385,29.9.2017
5156900,10900,2855,29.6.2017,31.10.2017,2469,124
5156900,11171,1104,30.7.2017,31.10.2017,1104,93
 5156900,11198,2897,30.7.2017
 5156900,11419,1512,29.9.2017
 5156900,11476,159,29.9.2017
 5156900,56286,1160,29.9.2017
 5156900,11035,-300,29.11.2017
 5156900,56308,608,29.9.2017
 5156900,11555,2340,30.10.2017
 5156900,56400,632,30.10.2017
 5156900,11013,-1000,29.11.2017
 5156900,11704,1200,29.11.2017
 5156900,10912,4861,14.6.2017
5156900,10898,5987,29.6.2017,28.9.2017,2338,91
 5156900,10998,234,29.6.2017
 5156900,11046,977,30.7.2017
5156900,56151,1297,30.7.2017,31.10.2017,1297,93
5156900,11279,1247,29.8.2017,31.10.2017,1247,63
5156900,11338,64,29.8.2017,31.10.2017,64,63
5156900,56214,1020,29.8.2017,31.10.2017,1020,63
5156900,11402,1432,29.9.2017,31.10.2017,1432,32
5156900,11411,129,29.9.2017,31.10.2017,129,32
 5156900,56185,1021,30.6.2017
 5156900,11398,930,30.8.2017
 5156900,11615,2254,30.9.2017
 5156900,56303,1943,29.9.2017
 5156900,56395,328,30.10.2017
 5156900,103598,-532,29.11.2017
5156900,11235,281,29.8.2017,31.10.2017,281,63
5156900,11321,7469,29.8.2017,31.10.2017,7469,63
5156900,56233,295,29.8.2017,31.10.2017,295,63
 5156900,56402,476,29.11.2017
 5156900,11725,12,29.12.2017
 5156900,11530,64406,30.10.2017
 5156900,11619,21060,30.10.2017
 5156900,11621,6772,30.10.2017
 5156900,11136,257,15.7.2017
 5156900,56170,773,15.7.2017
 5156900,56239,181,14.8.2017
 5156900,103504,-478,29.9.2017
 5156900,56381,2577,30.10.2017
5156900,11418,767,14.9.2017,31.10.2017,767,47
5156900,11323,508,14.8.2017,31.10.2017,508,78
5156900,11540,135,15.10.2017,31.10.2017,135,16
 5156900,11602,503,15.10.2017
5156900,56223,4748,29.8.2017,31.10.2017,4748,63
 5156900,56390,2784,30.10.2017
5156900,11415,830,29.9.2017,31.10.2017,129,32
 5156900,56405,66,30.10.2017
 5156900,11642,161,29.11.2017
5156900,56299,370,29.9.2017,31.10.2017,370,32
5156900,11209,2743,15.7.2017,31.10.2017,700,108
5156900,11210,48,15.7.2017,31.10.2017,48,108
5156900,56207,328,14.8.2017,31.10.2017,328,78
 5156900,10939,-912,14.11.2017
5156900,56182,1112,30.7.2017,31.10.2017,1112,93
 5156900,11250,750,28.9.2017
 5156900,11251,12,28.9.2017
 5156900,11317,674,28.9.2017
 5156900,56276,386,29.10.2017
 5156900,11475,767,14.9.2017
 5156900,11491,374,14.9.2017
 5156900,11507,260,15.10.2017
 5156900,103540,-100,15.10.2017
5156900,11239,856,28.9.2017,31.10.2017,856,33
5156900,11308,1516,28.9.2017,31.10.2017,1516,33
 5156900,56320,100,29.10.2017
 5156900,11569,173,29.11.2017
5156900,56106,166,29.7.2017,31.10.2017,166,94
 5156900,56291,422,29.10.2017
 5156900,11528,82,29.11.2017
 5156900,11590,102,29.11.2017
5156900,10894,-1,29.11.2017,20.7.2017,1818,0
5156900,11479,1633,29.9.2017,31.10.2017,1633,32
 5156900,56302,585,29.9.2017
 5156900,11533,8000,30.10.2017
 5156900,56401,1078,30.10.2017
 5156900,11676,4500,29.11.2017
 5156900,11727,3417,29.11.2017
 5156900,11257,1500,29.8.2017
 5156900,56216,228,29.8.2017
 5156900,56282,1891,29.9.2017
 5156900,56372,251,30.10.2017
 5156900,56391,5777,30.10.2017
 5156900,103627,-277,29.11.2017
 5156900,11042,299,30.7.2017
5156900,10664,176,30.5.2017,31.10.2017,176,154
 5156900,103611,-899,29.11.2017
 5156900,11695,176,29.11.2017
5156900,56211,172,29.8.2017,31.10.2017,172,63
5156900,56279,2176,29.9.2017,31.10.2017,2176,32
 5156900,10826,-2044,30.10.2017
 5156900,56369,3101,30.10.2017
 5156900,103608,-3101,29.11.2017
 5156900,56290,8422,29.9.2017
 5156900,10865,-3000,30.10.2017
 5156900,10961,-5000,29.11.2017
 5156900,56380,2668,30.10.2017
 5156900,56385,7425,30.10.2017
